id,K1K2驱动信号,电子锁驱动信号,急停信号,门禁信号,THDV-M,THDI-M,label
12280,11.80586161,12.12902804,-0.069935634,12.05479113,10.33710659,356.0433895,1
12281,11.81054275,12.10684522,-0.073056394,12.06113346,12.10451292,20.49032074,1
12282,11.79493895,12.13219516,-0.071496014,12.06429814,10.38326255,41.78734992,1
12283,11.81679706,12.14169652,-0.059000184,12.05162645,11.95971533,9.802123266,1
12284,11.80430123,12.13694584,-0.080858294,12.06746282,65.54276731,36.58648561,1
12285,11.80898237,12.14169652,-0.076177154,12.05479113,10.45428485,21.46965979,1
12286,11.79649933,12.12586092,-0.066814874,12.06904516,12.07401512,17.51584604,1
12287,11.78244312,12.1115959,-0.085552224,12.05479113,12.90517803,16.7203688,1
12288,11.80742199,12.13219516,-0.082418674,12.05955112,9.991715165,60.46951339,1
12289,11.80430123,12.12268082,-0.071496014,12.05955112,12.98492192,17.45937812,1
12290,11.80430123,12.09891444,-0.060560564,12.06588048,9.809503352,21.63203655,1
12291,11.81210313,12.14328008,-0.077737534,12.05162645,13.22645352,30.57522287,1
12292,11.81679706,12.13694584,-0.071496014,12.0627158,9.443510371,27.89091454,1
12293,11.80430123,12.12268082,-0.080858294,12.06113346,11.17129006,17.4449651,1
12294,11.78088274,12.12109726,-0.057439804,12.05796878,11.23773661,21.79496271,1
12295,11.80586161,12.12902804,-0.063694114,12.05479113,13.18841676,28.04369218,1
12296,11.81991782,12.15121086,-0.063694114,12.05320879,10.72543709,17.36816,1
12297,11.8214782,12.09891444,-0.049637904,12.05162645,10.30081367,112.0285153,1
12298,11.81679706,12.1306116,-0.076177154,12.05479113,10.13178844,32.09167973,1
12299,11.80898237,12.13536228,-0.069935634,12.0627158,13.76397163,28.83788942,1
12300,11.80430123,12.12268082,-0.062133734,12.05004411,10.59211388,77.47162488,1
12301,11.81523668,12.14328008,-0.062133734,12.09437557,12.0614589,37.71984702,1
12302,11.80274085,12.13536228,-0.068375254,12.05320879,10.04378383,22.81929527,1
12303,11.80430123,12.11001234,-0.099595644,12.06588048,10.07825232,24.26789198,1
12304,11.82459896,12.16071222,-0.066814874,12.05955112,10.93746549,27.30550196,1
12305,11.81991782,12.12744448,-0.059000184,12.03738539,13.4688272,42.29329159,1
12306,11.83084048,12.11634658,-0.069935634,12.06113346,11.82464747,244.675072,1
12307,11.81054275,12.14169652,-0.069935634,12.05955112,12.09112772,20.99008287,1
12308,11.81054275,12.13694584,-0.099595644,12.04055007,9.81396358,14.89744901,1
12309,11.80742199,12.16071222,-0.071496014,12.05479113,14.89886265,30.15871892,1
12310,11.82771972,12.12744448,-0.073056394,12.10388258,9.916402894,19.86534072,1
12311,11.81366351,12.13536228,-0.079297914,12.06429814,9.847661509,13.72542146,1
12312,11.78556388,12.14328008,-0.063694114,12.06588048,12.94724162,13.4703996,1
12313,11.8214782,12.10842878,-0.063694114,12.06746282,10.56141253,26.96838365,1
12314,11.81523668,12.1306116,-0.074616774,12.05479113,10.40171891,88.35684702,1
12315,11.80898237,12.13536228,-0.068375254,12.06746282,11.91391796,60.70149068,1
12316,11.81991782,12.13377872,-0.044956764,12.08171685,15.80437665,14.76816543,1
12317,11.83865517,12.12109726,-0.065254494,12.03738539,17.37617079,33.08751349,1
12318,11.83396124,12.12744448,-0.049637904,12.07695686,10.87954238,177.5483557,1
12319,11.80430123,12.11317946,-0.079297914,12.08646387,15.0924408,16.49845481,1
12320,11.81991782,12.1496273,-0.077737534,12.04529709,12.55747768,34.22490694,1
12321,11.79962009,12.1115959,-0.065254494,12.05796878,9.952977252,16.32643642,1
12322,11.76058501,12.12268082,-0.104289574,12.05162645,10.81986356,26.45678719,1
12323,11.81210313,12.13694584,-0.091793744,12.07220984,10.47242854,67.98313289,1
12324,11.80742199,12.12268082,-0.077737534,12.06746282,10.33004654,36.54991476,1
12325,11.81210313,12.13694584,-0.068375254,12.04687943,11.64204834,22.61224762,1
12326,11.79962009,12.13694584,-0.079297914,12.07695686,11.13553911,79.76914595,1
12327,11.78556388,12.11634658,-0.071496014,12.05637347,10.7834274,32.73984064,1
12328,11.81679706,12.12902804,-0.091793744,12.07855217,9.557871375,31.88316985,1
12329,11.81210313,12.13219516,-0.079297914,12.05955112,9.434593388,41.60299274,1
12330,11.80118047,12.08624596,-0.060560564,12.05320879,12.00341086,41.88246291,1
12331,11.81523668,12.11634658,-0.082418674,12.05796878,9.963504234,116.8997449,1
12332,11.77150767,12.15279442,-0.060560564,12.03420774,10.47830508,43.90599966,1
12333,11.80742199,12.1385294,-0.057439804,12.06113346,11.19003049,11.44041243,1
12334,11.80118047,12.12902804,-0.074616774,12.05479113,9.796602821,23.44764953,1
12335,11.84021555,12.10526166,-0.083991844,12.06429814,9.793178169,57.55874416,1
12336,11.79337857,12.16229578,-0.052758664,12.0627158,12.71874415,16.66847625,1
12337,11.8292801,12.1385294,-0.060560564,12.0627158,10.93025278,40.08574743,1
12338,11.81210313,12.14011296,-0.073056394,12.05796878,9.877300151,18.6816114,1
12339,11.84333631,12.1385294,-0.055879424,12.08646387,10.98374065,25.32056783,1
12340,11.81054275,12.11317946,-0.071496014,12.05320879,10.56690256,123.5850732,1
12341,11.85425897,12.12109726,-0.071496014,12.06588048,12.36460456,10.52400681,1
12342,11.80898237,12.1765608,-0.052758664,12.05955112,15.28091097,20.65470225,1
12343,11.80586161,12.14328008,-0.080858294,12.07220984,9.522038095,12.40724976,1
12344,11.81523668,12.13219516,-0.077737534,12.05162645,10.80783085,26.43500879,1
12345,11.81835744,12.14804374,-0.052758664,12.08804621,11.48341088,14.29037879,1
12346,11.79962009,12.14169652,-0.059000184,12.03580305,10.23633134,14.23834619,1
12347,11.78088274,12.12268082,-0.093354124,12.0627158,10.91649424,48.47380023,1
12348,11.8292801,12.12586092,-0.068375254,12.05162645,11.05642176,12.61397046,1
12349,11.81210313,12.13219516,-0.060560564,12.05004411,10.6468957,74.79024171,1
12350,11.7918054,12.1195137,-0.079297914,12.05796878,10.77852805,16.78217848,1
12351,11.81210313,12.12744448,-0.094914504,12.05004411,10.22589565,23.57466038,1
12352,11.80274085,12.15596154,-0.068375254,12.06113346,12.04794836,24.86489086,1
12353,11.7840035,12.13219516,-0.073056394,12.05162645,10.8624535,20.37408682,1
12354,11.79805971,12.16229578,-0.071496014,12.08962855,11.61794287,31.18476508,1
12355,11.79493895,12.13219516,-0.068375254,12.0627158,12.17297028,40.27980082,1
12356,11.80586161,12.1306116,-0.066814874,12.05955112,10.23410588,54.82073971,1
12357,11.80118047,12.12268082,-0.048077524,12.05796878,10.82574347,18.95173544,1
12358,11.80274085,12.11317946,-0.107410334,12.0627158,11.50352034,47.95606655,1
12359,11.81679706,12.11476302,-0.073056394,12.04055007,10.58129978,25.90954595,1
12360,11.80274085,12.12268082,-0.065254494,12.06113346,12.83279822,24.15909859,1
12361,11.80430123,12.11793014,-0.090233364,12.05796878,10.52085122,31.41770883,1
12362,11.80898237,12.12426438,-0.065254494,12.06904516,10.68297512,15.91164456,1
12363,11.82303858,12.0925802,-0.065254494,12.06588048,12.52387557,28.81882603,1
12364,11.81991782,12.1385294,-0.062133734,12.07220984,11.91642323,24.19868131,1
12365,11.79962009,12.12426438,-0.073056394,12.05796878,10.54532683,21.75011789,1
12366,11.8214782,12.14328008,-0.087112604,12.0627158,9.916087856,22.8361592,1
12367,11.84957783,12.10526166,-0.073056394,12.05955112,9.649911445,44.60376653,1
12368,11.83084048,12.14011296,-0.069935634,12.07855217,9.787346167,33.01295449,1
12369,11.80430123,12.1575451,-0.044956764,12.0627158,12.43887368,22.53966884,1
12370,11.81523668,12.1195137,-0.071496014,12.06429814,11.46812716,79.82594251,1
12371,11.80898237,12.1306116,-0.073056394,12.06904516,9.742084088,27.13337595,1
12372,11.81210313,12.13694584,-0.071496014,12.05004411,11.62536141,23.52668402,1
12373,11.80742199,12.12426438,-0.068375254,12.05955112,15.45359603,21.36278246,1
12374,11.81366351,12.14169652,-0.068375254,12.05955112,10.11661588,29.88970781,1
12375,11.81523668,12.1496273,-0.071496014,12.06746282,13.75721888,14.05077429,1
12376,11.80898237,12.11476302,-0.074616774,12.0627158,30.28435921,13.2750372,1
12377,11.80742199,12.13536228,-0.102716404,12.06429814,9.771400029,17.85761434,1
12378,11.81366351,12.1496273,-0.077737534,12.07220984,14.60519549,16.9461167,1
12379,11.81210313,12.13536228,-0.088672984,12.0627158,13.08328675,58.74504422,1
12380,11.79805971,12.1385294,-0.062133734,12.06588048,13.39377928,27.95690588,1
12381,11.79337857,12.13219516,-0.065254494,12.05955112,9.633455214,19.63068496,1
12382,11.81054275,12.15279442,-0.083991844,12.07695686,12.39788738,97.99466565,1
12383,11.81523668,12.16704646,-0.108970714,12.05637347,19.2534308,23.51583666,1
12384,11.80274085,12.12426438,-0.074616774,12.04529709,28.55881349,27.7647087,1
12385,11.82303858,12.11317946,-0.079297914,12.05479113,10.57701851,23.85816167,1
12386,11.82303858,12.14486364,-0.054319044,12.04371475,9.647650389,47.05119675,1
12387,11.81054275,12.10684522,-0.082418674,12.06588048,11.39482404,46.37257751,1
12388,11.80118047,12.08624596,-0.077737534,12.05479113,13.33437903,39.09385431,1
12389,11.79805971,12.11317946,-0.074616774,12.06904516,9.776650327,44.01744437,1
12390,11.85425897,12.13377872,-0.073056394,12.06429814,9.530836773,30.50140862,1
12391,11.81210313,12.13694584,-0.079297914,12.04687943,10.56085478,86.55988878,1
12392,11.81054275,12.14328008,-0.079297914,12.08804621,15.12189668,15.70773285,1
12393,11.81054275,12.12268082,-0.071496014,12.07220984,17.86304912,24.49202475,1
12394,11.80586161,12.11476302,-0.054319044,12.04846177,9.508391522,51.54034759,1
12395,11.81835744,12.11793014,-0.071496014,12.07695686,10.0974389,40.59675694,1
12396,11.82615934,12.12744448,-0.071496014,12.05955112,10.88692763,1458.131525,1
12397,11.80898237,12.10842878,-0.066814874,12.05004411,10.49746247,14.64746588,1
12398,11.80898237,12.10684522,-0.076177154,12.05162645,10.63153589,15.59749139,1
12399,11.8214782,12.14011296,-0.059000184,12.08329919,10.65406566,18.58310484,1
12400,11.81991782,12.12586092,-0.073056394,12.05955112,11.70795854,31.20892179,1
12401,11.81835744,12.1385294,-0.054319044,12.05637347,12.12560514,52.75989947,1
12402,11.81679706,12.12268082,-0.038702454,12.07220984,9.485884018,32.10554542,1
12403,11.8214782,12.11476302,-0.071496014,12.05955112,9.803495673,14.00413998,1
12404,11.81366351,12.12426438,-0.069935634,12.05796878,11.12045501,27.92964805,1
12405,11.80742199,12.12744448,-0.101156024,12.06113346,12.23500695,26.32598636,1
12406,11.7918054,12.12586092,-0.049637904,12.07695686,11.28223433,186.0900046,1
12407,11.79649933,12.12268082,-0.068375254,12.07537452,12.76992593,29.50739773,1
12408,11.82303858,12.12744448,-0.062133734,12.05320879,11.27468883,17.38930957,1
12409,11.80586161,12.11476302,-0.071496014,12.07220984,12.23826985,37.19324764,1
12410,11.82459896,12.14328008,-0.073056394,12.03420774,10.03123082,14.47814245,1
12411,11.79493895,12.14011296,-0.083991844,12.06588048,10.27529182,16.29798663,1
12412,11.81523668,12.12586092,-0.054319044,12.07537452,12.96009351,53.91993804,1
12413,11.81366351,12.11634658,-0.062133734,12.04846177,12.93570423,11.04695187,1
12414,11.80898237,12.13536228,-0.094914504,12.07379218,11.08746557,19.17403012,1
12415,11.78088274,12.100498,-0.082418674,12.06429814,9.769174472,29.06583196,1
12416,11.81835744,12.1496273,-0.062133734,12.0627158,11.89741963,82.82668695,1
12417,11.80742199,12.15121086,-0.071496014,12.05479113,12.21080095,32.74266121,1
12418,11.81210313,12.13694584,-0.082418674,12.05320879,11.84122571,17.46583834,1
12419,11.81991782,12.1464472,-0.068375254,12.0627158,13.24181733,15.46041994,1
12420,11.80586161,12.12268082,-0.085552224,12.06429814,10.77043511,17.84957706,1
12421,11.77932236,12.12586092,-0.066814874,12.06904516,10.91027064,29.47904,1
12422,11.8214782,12.14486364,-0.073056394,12.05796878,9.531012011,14.34310824,1
12423,11.81523668,12.0925802,-0.079297914,12.07379218,11.94663991,50.38151382,1
12424,11.79805971,12.12109726,-0.049637904,12.08488153,14.03069596,18.24283447,1
12425,11.7918054,12.15912866,-0.082418674,12.05796878,9.607950809,37.74975552,1
12426,11.80274085,12.14328008,-0.091793744,12.06113346,15.00886773,14.62225925,1
12427,11.84021555,12.11001234,-0.062133734,12.05320879,12.50108913,18.85520987,1
12428,11.81054275,12.14169652,-0.066814874,12.06588048,9.866768628,23.3000111,1
12429,11.79024502,12.11634658,-0.069935634,12.07537452,12.06344447,26.23655976,1
12430,11.80274085,12.11001234,-0.068375254,12.06429814,12.36388573,31.14724625,1
12431,11.80274085,12.12902804,-0.038702454,12.05637347,9.892960772,33.97674412,1
12432,11.80118047,12.14804374,-0.029340174,12.06113346,11.75069302,16.64617453,1
12433,11.82615934,12.12744448,-0.069935634,12.08488153,14.11565601,18.34395527,1
12434,11.81210313,12.12586092,-0.074616774,12.04687943,12.38688394,21.27122633,1
12435,11.81991782,12.13536228,-0.082418674,12.06113346,11.19380382,14.05500808,1
12436,11.80742199,12.13219516,-0.099595644,12.06746282,14.46762674,16.43016044,1
12437,11.79805971,12.13219516,-0.044956764,12.05004411,10.64489282,52.09512541,1
12438,11.81835744,12.13377872,-0.065254494,12.05479113,10.1789093,108.1535593,1
12439,11.82459896,12.10366512,-0.085552224,12.06429814,12.72434997,18.6866915,1
12440,11.81835744,12.14011296,-0.060560564,12.06113346,10.35813991,21.807117,1
12441,11.80586161,12.09099664,-0.074616774,12.05320879,11.76391807,100.0024362,1
12442,11.81679706,12.11793014,-0.065254494,12.05637347,10.69033602,13.3729295,1
12443,11.80742199,12.13536228,-0.074616774,12.05479113,12.30846557,63.72894643,1
12444,11.80742199,12.13694584,-0.062133734,12.04687943,15.67334017,36.5699234,1
12445,11.80274085,12.12426438,-0.057439804,12.06429814,10.33692511,18.99319889,1
12446,11.81054275,12.09891444,-0.071496014,12.06113346,11.06662484,108.840675,1
12447,11.80586161,12.13377872,-0.085552224,12.0627158,14.68725412,19.56671045,1
12448,11.81679706,12.12902804,-0.091793744,12.05955112,11.29167824,123.7537411,1
12449,11.81523668,12.12744448,-0.059000184,12.06429814,23.98413201,46.36826997,1
12450,11.80274085,12.1195137,-0.085552224,12.07220984,11.50084669,56.45792373,1
12451,11.81991782,12.11634658,-0.051198284,12.05637347,12.52217984,20.29171496,1
12452,11.80742199,12.07831518,-0.060560564,12.06588048,11.34223813,34.07949618,1
12453,11.76526615,12.13694584,-0.054319044,12.07220984,11.7324071,15.71988896,1
12454,11.8214782,12.12744448,-0.077737534,12.05796878,9.83750664,22.96227383,1
12455,11.85425897,12.13377872,-0.073056394,12.05479113,10.31786561,22.08506163,1
12456,11.80742199,12.1115959,-0.077737534,12.05955112,11.65494521,16.24162308,1
12457,11.80742199,12.11476302,-0.051198284,12.06113346,13.05554186,25.76352588,1
12458,11.81991782,12.13377872,-0.083991844,12.05004411,11.69318853,17.214404,1
12459,11.81991782,12.12109726,-0.071496014,12.04529709,15.41804163,37.00161502,1
12460,11.80586161,12.07989874,-0.076177154,12.06588048,17.97015573,54.35645274,1
12461,11.7840035,12.1195137,-0.076177154,12.05955112,19.98384945,11.21249798,1
12462,11.79024502,12.1306116,-0.066814874,12.05637347,14.71089841,48.71311552,1
12463,11.81366351,12.12902804,-0.034021314,12.05479113,10.30898773,43.64365133,1
12464,11.82303858,12.1306116,-0.077737534,12.05955112,12.09923481,60.32319044,1
12465,11.81366351,12.12426438,-0.059000184,12.05955112,20.55889311,25.80689911,1
12466,11.84489669,12.14169652,-0.090233364,12.08804621,12.29008849,21.62658264,1
12467,11.83084048,12.11634658,-0.071496014,12.05955112,10.85501422,14.00594804,1
12468,11.80898237,12.10208156,-0.077737534,12.06588048,9.885106242,21.48544482,1
12469,11.80118047,12.12902804,-0.115212234,12.03738539,9.697016497,40.63861382,1
12470,11.80430123,12.13219516,-0.063694114,12.05320879,9.761712543,13.4007371,1
12471,11.80274085,12.12586092,-0.080858294,12.08013451,10.3834554,14.52522984,1
12472,11.80742199,12.14328008,-0.074616774,12.04213241,28.89812265,16.20720601,1
12473,11.83865517,12.11001234,-0.066814874,12.05955112,15.04163967,15.99227058,1
12474,11.79337857,12.12586092,-0.083991844,12.03738539,12.69398492,17.6431613,1
12475,11.80742199,12.12902804,-0.080858294,12.07379218,14.40833762,35.78312894,1
12476,11.81054275,12.12426438,-0.069935634,12.05637347,10.15504782,15.63146969,1
12477,11.79805971,12.13536228,-0.082418674,12.1007179,10.20015292,31.86043997,1
12478,11.78556388,12.11793014,-0.060560564,12.05637347,10.35087824,24.0201886,1
12479,11.82303858,12.13694584,-0.071496014,12.06429814,17.67789375,29.07845693,1
12480,11.81366351,12.11317946,-0.076177154,12.07220984,15.12561894,26.00992806,1
12481,11.79805971,12.15437798,-0.063694114,12.0627158,10.45247751,42.18276014,1
12482,11.82303858,12.09574732,-0.074616774,12.08171685,49.94696103,26.98543052,1
12483,11.79024502,12.09891444,-0.073056394,12.06746282,9.526264732,23.55226974,1
12484,11.80742199,12.12426438,-0.062133734,12.06113346,11.88420922,14.47540768,1
12485,11.81523668,12.12744448,-0.076177154,12.08013451,10.97731078,40.45694559,1
12486,11.79493895,12.09891444,-0.079297914,12.07220984,9.744599317,26.20843077,1
12487,11.80274085,12.1385294,-0.079297914,12.05004411,10.23872151,18.82839161,1
12488,11.80430123,12.12426438,-0.041836004,12.06429814,10.57420141,24.04284486,1
12489,11.84177593,12.10842878,-0.077737534,12.06746282,9.628445349,25.48433173,1
12490,11.81054275,12.11793014,-0.096474884,12.05955112,9.604346708,75.32195141,1
12491,11.80742199,12.1306116,-0.073056394,12.05320879,10.6441884,18.49110404,1
12492,11.82303858,12.13694584,-0.113651854,12.05004411,10.83028441,46.82428639,1
12493,11.80118047,12.11634658,-0.062133734,12.05796878,12.47402909,50.78464201,1
12494,11.81523668,12.1306116,-0.102716404,12.06588048,9.890146119,40.46951322,1
12495,11.8292801,12.13219516,-0.043396384,12.06904516,12.0441666,33.9546248,1
12496,11.81679706,12.14486364,-0.069935634,12.05479113,9.692519562,21.12029841,1
12497,11.83865517,12.13377872,-0.069935634,12.07695686,12.88673319,45.55851709,1
12498,11.81835744,12.1306116,-0.083991844,12.0706275,11.77099322,73.60567205,1
12499,11.80898237,12.11634658,-0.069935634,12.05637347,9.678999054,31.48311322,1
12500,11.81210313,12.10526166,-0.091793744,12.05004411,12.01987519,25.21959107,1
12501,11.81054275,12.12268082,-0.049637904,12.04055007,10.26150415,25.780591,1
12502,11.80118047,12.12426438,-0.071496014,12.05637347,9.443257135,301.4217258,1
12503,11.81366351,12.12744448,-0.076177154,12.05162645,10.40665129,96.66982342,1
12504,11.79962009,12.14328008,-0.077737534,12.07220984,10.28806247,22.41579844,1
12505,11.80118047,12.1306116,-0.069935634,12.06113346,10.40250947,19.62155891,1
12506,11.8292801,12.11634658,-0.083991844,12.06746282,17.86522207,29.38228734,1
12507,11.84489669,12.1115959,-0.073056394,12.05796878,10.63933613,56.34056509,1
12508,11.81210313,12.12902804,-0.062133734,12.07695686,11.61767499,20.67018629,1
12509,11.84177593,12.11793014,-0.068375254,12.04687943,16.89702146,35.33138969,1
12510,11.83553441,12.13377872,-0.082418674,12.06429814,10.97069934,35.64845671,1
12511,11.80274085,12.1306116,-0.060560564,12.05637347,9.778035419,21.52288761,1
12512,11.79024502,12.13377872,-0.071496014,12.04687943,11.77688403,19.34312074,1
12513,11.80742199,12.11793014,-0.065254494,12.0627158,12.37392188,31.83779644,1
12514,11.80898237,12.10684522,-0.071496014,12.0627158,10.57553414,43.27758091,1
12515,11.84177593,12.10366512,-0.066814874,12.05637347,11.63849308,23.90007521,1
12516,11.76370577,12.12744448,-0.069935634,12.06588048,11.33019278,19.08623774,1
12517,11.82771972,12.12109726,-0.079297914,12.04846177,11.44037154,58.05940791,1
12518,11.81054275,12.12902804,-0.077737534,12.06113346,10.38314443,16.60477573,1
12519,11.79337857,12.11476302,-0.071496014,12.03580305,11.11375608,22.5550585,1
12520,11.80274085,12.15121086,-0.079297914,12.0627158,16.40527953,14.36248548,1
12521,11.79805971,12.13219516,-0.101156024,12.04846177,13.80658514,27.34325818,1
12522,11.80274085,12.12109726,-0.077737534,12.06588048,11.15468264,44.07801985,1
12523,11.83396124,12.12586092,-0.066814874,12.05320879,14.54154521,46.44045031,1
12524,11.76058501,12.12426438,-0.077737534,12.07537452,17.49045778,25.07187786,1
12525,11.81054275,12.13219516,-0.077737534,12.04687943,11.9999358,16.08253452,1
12526,11.80586161,12.16229578,-0.066814874,12.06113346,10.64447758,20.02314959,1
12527,11.83396124,12.14169652,-0.066814874,12.04371475,15.20068417,23.49847135,1
12528,11.78244312,12.100498,-0.104289574,12.05162645,13.80874943,14.42469916,1
12529,11.80118047,12.12268082,-0.077737534,12.05320879,10.94604426,93.40866456,1
12530,11.79962009,12.14011296,-0.068375254,12.05637347,12.58328784,56.53042419,1
12531,11.80898237,12.12426438,-0.068375254,12.05320879,10.30993691,23.16483181,1
12532,11.81523668,12.12902804,-0.071496014,12.07220984,10.73995478,13.44294775,1
12533,11.76058501,12.1195137,-0.048077524,12.07220984,13.26782588,28.84145333,1
12534,11.80742199,12.13536228,-0.080858294,12.05796878,9.908948316,35.71043512,1
12535,11.80586161,12.1575451,-0.077737534,12.04846177,10.42736427,19.51411755,1
12536,11.80742199,12.11317946,-0.099595644,12.06588048,10.3317251,45.50860012,1
12537,11.81210313,12.11634658,-0.068375254,12.0326254,10.2575136,25.57527044,1
12538,11.83240086,12.0925802,-0.074616774,12.07537452,12.27569915,56.28930355,1
12539,11.81991782,12.14486364,-0.105849954,12.05320879,10.07885362,42.5827587,1
12540,11.81054275,12.13219516,-0.066814874,12.06904516,9.808301071,30.56891079,1
12541,11.83396124,12.1306116,-0.066814874,12.05796878,16.4858707,18.28271457,1
12542,11.79805971,12.1385294,-0.057439804,12.05796878,14.64470115,15.76985503,1
12543,11.83240086,12.15279442,-0.074616774,12.06113346,11.7001704,28.72583553,1
12544,11.81835744,12.11317946,-0.066814874,12.0627158,9.875877461,20.38205811,1
12545,11.7918054,12.11634658,-0.054319044,12.08013451,10.0566309,24.74675922,1
12546,11.81523668,12.12109726,-0.074616774,12.0706275,10.50994556,35.46366671,1
12547,11.81210313,12.12268082,-0.088672984,12.05479113,11.23481714,59.97867066,1
12548,11.81991782,12.10842878,-0.113651854,12.05796878,17.49529238,22.13672057,1
12549,11.81991782,12.12902804,-0.076177154,12.05955112,10.82896385,26.03374717,1
12550,11.82771972,12.11634658,-0.080858294,12.07537452,14.6849862,20.0414133,1
12551,11.85269859,12.13377872,-0.048077524,12.06429814,10.48504659,66.85502949,1
12552,11.81210313,12.11634658,-0.049637904,12.05955112,15.57921071,86.87253194,1
12553,11.78088274,12.1385294,-0.049637904,12.05479113,10.08477644,35.41934218,1
12554,11.81835744,12.1464472,-0.083991844,12.06904516,11.10483167,30.76831176,1
12555,11.82303858,12.12902804,-0.069935634,12.06429814,12.80976286,28.1908644,1
12556,11.82615934,12.1385294,-0.060560564,12.03738539,15.00284631,12.04122833,1
12557,11.81523668,12.12268082,-0.076177154,12.0247137,9.813466948,19.85361081,1
12558,11.78712426,12.13694584,-0.085552224,12.05479113,12.96545457,18.73710133,1
12559,11.81523668,12.14011296,-0.082418674,12.0627158,19.8139962,11.84399666,1
12560,11.80118047,12.12902804,-0.065254494,12.04529709,10.49467174,63.38128266,1
12561,11.81210313,12.12902804,-0.038702454,12.0627158,9.602056281,26.43352047,1
12562,11.80430123,12.12744448,-0.055879424,12.08646387,10.14628148,47.35329765,1
12563,11.84177593,12.12744448,-0.068375254,12.05637347,19.75702676,28.17764224,1
12564,11.82459896,12.1496273,-0.098035264,12.09279323,10.91884829,50.93421318,1
12565,11.79337857,12.11793014,-0.051198284,12.0627158,18.37739004,52.60579795,1
12566,11.80430123,12.1306116,-0.085552224,12.06113346,10.69231489,15.76261183,1
12567,11.81679706,12.10684522,-0.098035264,12.05479113,11.44926183,16.8935908,1
12568,11.81366351,12.14486364,-0.079297914,12.05796878,9.87338274,44.61898644,1
12569,11.81835744,12.12109726,-0.065254494,12.04846177,11.18481755,11.93561738,1
12570,11.79805971,12.11634658,-0.060560564,12.05162645,10.40121693,18.48986047,1
12571,11.81210313,12.12426438,-0.110531094,12.06904516,11.08976509,25.30852781,1
12572,11.79493895,12.12109726,-0.077737534,12.05637347,53.3231211,27.11017397,1
12573,11.80118047,12.13377872,-0.082418674,12.06588048,11.06170198,17.19445869,1
12574,11.81366351,12.16229578,-0.083991844,12.06588048,15.01511903,33.88694002,1
12575,11.80430123,12.11476302,-0.073056394,12.06746282,10.13016398,25.71616222,1
12576,11.8214782,12.1385294,-0.077737534,12.05955112,10.76919427,32.55627454,1
12577,11.80898237,12.12426438,-0.074616774,12.06904516,9.434544889,41.46556043,1
12578,11.83865517,12.1306116,-0.073056394,12.05955112,9.561605638,58.84760183,1
12579,11.81210313,12.09891444,-0.066814874,12.06113346,9.780270038,75.72276422,1
12580,11.8214782,12.15279442,-0.079297914,12.06113346,12.65144278,45.35304063,1
12581,11.80898237,12.12744448,-0.104289574,12.05637347,12.19297948,28.35948877,1
12582,11.81991782,12.12426438,-0.069935634,12.05637347,21.46904504,18.24964299,1
12583,11.80586161,12.1765608,-0.051198284,12.06588048,13.65518943,69.19286248,1
12584,11.80430123,12.12744448,-0.096474884,12.05320879,37.66538938,16.59555758,1
12585,11.82459896,12.12586092,-0.066814874,12.06429814,11.06096343,14.16779018,1
12586,11.79649933,12.12268082,-0.091793744,12.05637347,11.58944544,17.50457091,1
12587,11.79493895,12.1306116,-0.077737534,12.06429814,10.67872964,25.22415547,1
12588,11.80118047,12.11476302,-0.059000184,12.05796878,12.29915482,25.03251265,1
12589,11.81523668,12.13219516,-0.098035264,12.07220984,13.08223071,15.44759895,1
12590,11.78868464,12.14328008,-0.073056394,12.06113346,12.45648344,17.59894218,1
12591,11.77776198,12.11634658,-0.076177154,12.05479113,11.81421331,83.65361332,1
12592,11.83553441,12.13536228,-0.080858294,12.05955112,10.80687408,37.53143364,1
12593,11.81210313,12.12744448,-0.076177154,12.05955112,11.66950064,91.79241408,1
12594,11.81523668,12.1385294,-0.119893374,12.0627158,11.51178962,22.79312031,1
12595,11.80430123,12.12744448,-0.079297914,12.06746282,9.890578105,17.9100186,1
12596,11.81679706,12.09891444,-0.059000184,12.06746282,9.99166147,63.64492383,1
12597,11.81523668,12.10526166,-0.073056394,12.05955112,10.44162966,15.09020841,1
12598,11.80898237,12.13377872,-0.048077524,12.06746282,12.47108196,12.79704789,1
12599,11.80898237,12.12426438,-0.116772614,12.0627158,12.1073048,21.93971011,1
12600,11.81835744,12.16071222,-0.074616774,12.05320879,10.26316302,29.69801653,1
12601,11.81366351,12.11317946,-0.065254494,12.04846177,10.0712229,22.8656484,1
12602,11.79805971,12.13377872,-0.068375254,12.05162645,11.88321269,23.52252718,1
12603,11.76214539,12.12744448,-0.044956764,12.03420774,16.62841943,87.0512123,1
12604,11.80898237,12.11476302,-0.066814874,12.06746282,10.68358553,43.64812662,1
12605,11.81210313,12.16071222,-0.069935634,12.04687943,11.54209431,26.24365525,1
12606,11.80586161,12.10526166,-0.085552224,12.05004411,11.09955986,312.7387741,1
12607,11.79962009,12.12586092,-0.074616774,12.06904516,10.01156618,11.90309501,1
12608,11.7840035,12.12109726,-0.082418674,12.05479113,10.34755281,17.31424244,1
12609,11.7918054,12.07831518,-0.079297914,12.04213241,11.29165742,29.86707275,1
12610,11.81835744,12.1496273,-0.082418674,12.05637347,9.624783291,18.1749798,1
12611,11.82459896,12.16229578,-0.052758664,12.0627158,11.23865125,22.10316198,1
